,Unnamed: 0,Наименование продукта,Категория продукта,Подкатегория продукта,Безопасность,Качество,Общий балл,Сайт
0,0,"Молоко ""Экомилк"" 3,2% пастеризованное", Молочные продукты , Молоко ,95.0,79.0,79,https://roscontrol.com/
1,0,"Молоко ""Ашан"" 2,5%, пастеризованное", Молочные продукты , Молоко ,88.0,86.0,76,https://roscontrol.com/
2,0,"Молоко ""Вологодское лето"" 2,5%, пастеризованное", Молочные продукты , Молоко ,83.0,62.0,70,https://roscontrol.com/
3,0,"Молоко ""Молоко нашей дойки"" 2,5%, пастеризованное", Молочные продукты , Молоко ,90.0,70.0,73,https://roscontrol.com/
4,0,"Молоко Billa 2,5%, пастеризованное", Молочные продукты , Молоко ,89.0,73.0,72,https://roscontrol.com/
5,0,"Молоко ""Сарафаново"" 2,5%, пастеризованное", Молочные продукты , Молоко ,89.0,73.0,72,https://roscontrol.com/
6,0,"Молоко ""Простоквашино"" 2,5%, пастеризованное", Молочные продукты , Молоко ,89.0,80.0,75,https://roscontrol.com/
7,0,"Молоко ""Домик в деревне"" 2,5%, пастеризованное", Молочные продукты , Молоко ,86.0,75.0,73,https://roscontrol.com/
8,0,"Молоко ""Зеленая линия / Маркет Перекресток"", 3,2% пастеризованное", Молочные продукты , Молоко ,80.0,73.0,75,https://roscontrol.com/
9,0,"Молоко ""Искренне Ваш"", 3,2% пастеризованное", Молочные продукты , Молоко ,62.0,83.0,70,https://roscontrol.com/
10,0,"Молоко Globus, 3,2% пастеризованное", Молочные продукты , Молоко ,66.0,93.0,75,https://roscontrol.com/
11,0,"Молоко ""Вологжанка"", 3,2% пастеризованное", Молочные продукты , Молоко ,86.0,59.0,72,https://roscontrol.com/
12,0,"Молоко ""Село Зеленое"" 3,2% пастеризованное", Молочные продукты , Молоко ,88.0,82.0,77,https://roscontrol.com/
13,0,"Молоко ""Красная цена"", 3,2%, ультрапастеризованное", Молочные продукты , Молоко ,83.0,76.0,71,https://roscontrol.com/
14,0,"Молоко ""Простоквашино"" 3,2% ультрапастеризованное", Молочные продукты , Молоко ,88.0,73.0,73,https://roscontrol.com/
15,0,"Молоко ""Село Зеленое"" 3,2% ультрапастеризованное", Молочные продукты , Молоко ,91.0,84.0,77,https://roscontrol.com/
16,0,"Молоко ""Простоквашино"" отборное, от 3,4% до 4,5% пастеризованное", Молочные продукты , Молоко ,92.0,91.0,82,https://roscontrol.com/
17,0,"Молоко ""Останкинское"" 3,2% ультрапастеризованное", Молочные продукты , Молоко ,97.0,32.0,68,https://roscontrol.com/
18,0,"Кефир ""Коровка из Кореновки"" отборный, 3,2-4,8%", Молочные продукты , Кефир ,91.0,83.0,83,https://roscontrol.com/
19,0,"""Чабан"" 2,5%", Молочные продукты , Кефир ,97.0,86.0,82,https://roscontrol.com/
20,0,"""Простоквашино"" 2,5%", Молочные продукты , Кефир ,97.0,77.0,80,https://roscontrol.com/
21,0,"Кефир Globus, 3,2%", Молочные продукты , Кефир ,88.0,61.0,75,https://roscontrol.com/
22,0,"Кефир ""Асеньевская ферма"", 3,2%", Молочные продукты , Кефир ,88.0,77.0,79,https://roscontrol.com/
23,0,"Кефир ""Вологодское лето"", 3,2%", Молочные продукты , Кефир ,88.0,61.0,74,https://roscontrol.com/
24,0,"Кефир "" Наша семья/Лакомо"", 3,2%", Молочные продукты , Кефир ,94.0,78.0,81,https://roscontrol.com/
25,0,"Кефир ""Простоквашино"", 3,2%", Молочные продукты , Кефир ,88.0,89.0,81,https://roscontrol.com/
26,0,Кефир BioMax 1%, Молочные продукты , Кефир ,95.0,72.0,81,https://roscontrol.com/
27,0,"Биокефир ""Вкуснотеево"" 1%", Молочные продукты , Кефир ,95.0,51.0,75,https://roscontrol.com/
28,0,"Кефир ""Простоквашино"" 1%", Молочные продукты , Кефир ,95.0,67.0,77,https://roscontrol.com/
29,0,"Кефир ""Домик в деревне"" 1%", Молочные продукты , Кефир ,95.0,72.0,79,https://roscontrol.com/
30,0,"""Сарафаново"" 2,5", Молочные продукты , Кефир ,94.0,64.0,75,https://roscontrol.com/
31,0,"""Большая кружка"" 2,5%", Молочные продукты , Кефир ,97.0,45.0,72,https://roscontrol.com/
32,0,"""Свежее завтра"" 2,5%", Молочные продукты , Кефир ,96.0,42.0,71,https://roscontrol.com/
33,0,"""Рузский"" 2,5%", Молочные продукты , Кефир ,97.0,52.0,75,https://roscontrol.com/
34,0,"Кефир ""Рузский"" 3,2-4%", Молочные продукты , Кефир ,91.0,52.0,53,https://roscontrol.com/
35,0,"Кефир ""Милава""", Молочные продукты , Кефир ,99.0,42.0,74,https://roscontrol.com/
36,0,"Творог ""Брест-Литовск"" 9%", Молочные продукты , Творог ,88.0,74.0,73,https://roscontrol.com/
37,0,"Творог ""Савушкин продукт"" ""Мягкий нежный"" 5%", Молочные продукты , Творог ,74.0,30.0,60,https://roscontrol.com/
38,0,"Творог ""Останкинское"" 0,1%", Молочные продукты , Творог ,75.0,56.0,60,https://roscontrol.com/
39,0,"Творог ""Домик в деревне"" 0,2%", Молочные продукты , Творог ,83.0,96.0,76,https://roscontrol.com/
40,0,"Творог ""Чистая линия"" 9%", Молочные продукты , Творог ,76.0,97.0,79,https://roscontrol.com/
41,0,Творог President 9%, Молочные продукты , Творог ,75.0,92.0,77,https://roscontrol.com/
42,0,"Творог ""Вкуснотеево"" 9%", Молочные продукты , Творог ,75.0,98.0,76,https://roscontrol.com/
43,0,"Творог Творог ""Искренне Ваш"" 9%", Молочные продукты , Творог ,78.0,51.0,65,https://roscontrol.com/
44,0,"Творог ""Домик в деревне"" 9%", Молочные продукты , Творог ,91.0,26.0,57,https://roscontrol.com/
45,0,"Творог Творог ""Му-у"" 9%", Молочные продукты , Творог ,82.0,20.0,54,https://roscontrol.com/
46,0,"Творог Творог ""Балтком"" 9%", Молочные продукты , Творог ,68.0,46.0,60,https://roscontrol.com/
47,0,"Творог ""Маруся"" 9%", Молочные продукты , Творог ,82.0,50.0,72,https://roscontrol.com/
48,0,"Творог Творог ""ДмитроГорский продукт"" 9%", Молочные продукты , Творог ,75.0,61.0,66,https://roscontrol.com/
49,0,"Творог ""Савушкин хуторок"" 1%", Молочные продукты , Творог ,82.0,76.0,72,https://roscontrol.com/
50,0,"Творог ""Простоквашино"" 0,1%", Молочные продукты , Творог ,88.0,34.0,53,https://roscontrol.com/
51,0,"Творог Творог ""Избенка"" 9%", Молочные продукты , Творог ,,, ,https://roscontrol.com/
52,0,"Творог Творог ""Дмитровский молочный завод"" 9%", Молочные продукты , Творог ,,, ,https://roscontrol.com/
53,0,"Творог Творог ""Ростагроэкспорт"" 9%", Молочные продукты , Творог ,,, ,https://roscontrol.com/
54,0,"""Сарафаново"" 20%", Молочные продукты , Сметана ,91.0,76.0,66,https://roscontrol.com/
55,0,"""Брест-Литовск"" 20%", Молочные продукты , Сметана ,94.0,67.0,63,https://roscontrol.com/
56,0,"""Ростагроэкспорт"" 20%", Молочные продукты , Сметана ,91.0,54.0,60,https://roscontrol.com/
57,0,"""Простоквашино"" 20%", Молочные продукты , Сметана ,88.0,79.0,65,https://roscontrol.com/
58,0,"""Избенка"" 20%", Молочные продукты , Сметана ,91.0,79.0,69,https://roscontrol.com/
59,0,"""Свитлогорье"" 15%", Молочные продукты , Сметана ,83.0,80.0,65,https://roscontrol.com/
60,0,"""Ростагроэкспорт"" 15%", Молочные продукты , Сметана ,91.0,63.0,66,https://roscontrol.com/
61,0,"""Простоквашино"" 15%", Молочные продукты , Сметана ,88.0,82.0,66,https://roscontrol.com/
62,0,"""Сарафаново"" 15%", Молочные продукты , Сметана ,84.0,85.0,66,https://roscontrol.com/
63,0,"Сметана ""Вологодская из Вологды"" 25%", Молочные продукты , Сметана ,91.0,54.0,65,https://roscontrol.com/
64,0,"Сметана ""Козельская"" 25%", Молочные продукты , Сметана ,91.0,70.0,72,https://roscontrol.com/
65,0,"Сметана ""Простоквашино"" 25%", Молочные продукты , Сметана ,88.0,64.0,67,https://roscontrol.com/
66,0,"Сметана ""Домик в деревне"" 25%", Молочные продукты , Сметана ,85.0,86.0,73,https://roscontrol.com/
67,0,"""Бежин луг"" 20%", Молочные продукты , Сметана ,97.0,66.0,72,https://roscontrol.com/
68,0,"""Благода"" 20%", Молочные продукты , Сметана ,97.0,71.0,74,https://roscontrol.com/
69,0,"""Домик в деревне"" 20%", Молочные продукты , Сметана ,97.0,65.0,74,https://roscontrol.com/
70,0,"""Каждый день"" 20%", Молочные продукты , Сметана ,94.0,60.0,73,https://roscontrol.com/
71,0,"""Брест-Литовск"" 15%", Молочные продукты , Сметана ,85.0,82.0,74,https://roscontrol.com/
72,0,"Масло сливочное ""Экомилк"" 82,5%", Молочные продукты , Сливочное масло ,86.0,85.0,74,https://roscontrol.com/
73,0,Сливочное масло Anchor 82%, Молочные продукты , Сливочное масло ,86.0,80.0,69,https://roscontrol.com/
74,0,Сливочное масло Anchor 82%, Молочные продукты , Сливочное масло ,86.0,80.0,69,https://roscontrol.com/
75,0,Сливочное масло Anchor 82%, Молочные продукты , Сливочное масло ,86.0,80.0,69,https://roscontrol.com/
76,0,Сливочное масло Anchor 82%, Молочные продукты , Сливочное масло ,86.0,80.0,69,https://roscontrol.com/
77,0,"Сливочное масло ""Брест-Литовск"" 82,5%", Молочные продукты , Сливочное масло ,82.0,100.0,78,https://roscontrol.com/
78,0,"Сливочное масло ""Радость вкуса"" ""Традиционное"" 82,5%, высший сорт", Молочные продукты , Сливочное масло ,85.0,67.0,70,https://roscontrol.com/
79,0,"Сливочное вологодское масло ""Из Вологды"" 82,5%", Молочные продукты , Сливочное масло ,81.0,74.0,65,https://roscontrol.com/
80,0,"Топленое масло ""Молградъ""", Молочные продукты , Сливочное масло ,81.0,73.0,65,https://roscontrol.com/
81,0,"""Вкуснотеево"" традиционное 82,5%", Молочные продукты , Сливочное масло ,82.0,96.0,77,https://roscontrol.com/
82,0,"Сливочное масло ""Белорусское"" ""Традиционное"" 82,5%", Молочные продукты , Сливочное масло ,86.0,74.0,71,https://roscontrol.com/
83,0,"Сливочное масло Valuiki ""Традиционное"" 82,5%, высший сорт", Молочные продукты , Сливочное масло ,88.0,57.0,68,https://roscontrol.com/
84,0,"Сливочное масло ""Милава"" 82,5%", Молочные продукты , Сливочное масло ,88.0,77.0,74,https://roscontrol.com/
85,0,"Сливочное масло ""Радость вкуса"" Крестьянское 72,5%", Молочные продукты , Сливочное масло ,69.0,65.0,70,https://roscontrol.com/
86,0,"Сливочное масло Belorus Export высшего сорта  82,5%", Молочные продукты , Сливочное масло ,73.0,54.0,66,https://roscontrol.com/
87,0,"Сливочное масло ""Лакомо"" Традиционное высшего сорта 82,5%", Молочные продукты , Сливочное масло ,58.0,51.0,63,https://roscontrol.com/
88,0,Сливочное масло Lurpak 82%, Молочные продукты , Сливочное масло ,69.0,82.0,69,https://roscontrol.com/
89,0,Сливочное масло Valio Традиционное  82%, Молочные продукты , Сливочное масло ,63.0,73.0,65,https://roscontrol.com/
90,0,"Сыр ""Радость вкуса"" ""Львиное сердце"", 45%", Молочные продукты , Сыры и сырные продукты ,81.0,37.0,61,https://roscontrol.com/
91,0,"Сыр ""Радость вкуса"" ""Топленое молочко"", 45%", Молочные продукты , Сыры и сырные продукты ,81.0,48.0,63,https://roscontrol.com/
92,0,"Сыр ""Адыгейский молзавод"" Адыгейский", Молочные продукты , Сыры и сырные продукты ,85.0,70.0,75,https://roscontrol.com/
93,0,"Сыр ""Красногвардейский Молочный Завод"" Адыгейский", Молочные продукты , Сыры и сырные продукты ,83.0,83.0,75,https://roscontrol.com/
94,0,"Сыр ""Свежий ряд"" Адыгейский", Молочные продукты , Сыры и сырные продукты ,84.0,74.0,73,https://roscontrol.com/
95,0,"Сыр ""Тысяча озёр"" легкий", Молочные продукты , Сыры и сырные продукты ,73.0,50.0,54,https://roscontrol.com/
96,0,"Сыр ""Ровеньки"" легкий", Молочные продукты , Сыры и сырные продукты ,74.0,49.0,56,https://roscontrol.com/
97,0,"Сыр ""Сваля"" легкий", Молочные продукты , Сыры и сырные продукты ,76.0,56.0,56,https://roscontrol.com/
98,0,"Сыр ""Аланталь"" легкий", Молочные продукты , Сыры и сырные продукты ,64.0,68.0,56,https://roscontrol.com/
99,0,"Сыр ""Брест-Литовск"" легкий", Молочные продукты , Сыры и сырные продукты ,78.0,59.0,59,https://roscontrol.com/
100,0,"Сыр ""365 дней"" ""Российский""", Молочные продукты , Сыры и сырные продукты ,75.0,56.0,53,https://roscontrol.com/
101,0,"Сыр ""ПростоСыр"" Российский", Молочные продукты , Сыры и сырные продукты ,79.0,61.0,54,https://roscontrol.com/
102,0,"Сыр ""Радость вкуса"" ""Российский классический""", Молочные продукты , Сыры и сырные продукты ,70.0,68.0,56,https://roscontrol.com/
103,0,"Сыр ""Луговая свежесть"" ""Российский""", Молочные продукты , Сыры и сырные продукты ,78.0,73.0,58,https://roscontrol.com/
104,0,"Сыр ""Киприно"" ""Российский""", Молочные продукты , Сыры и сырные продукты ,76.0,69.0,56,https://roscontrol.com/
105,0,"Сыр Valio ""Российский""", Молочные продукты , Сыры и сырные продукты ,76.0,64.0,55,https://roscontrol.com/
106,0,"Сыр ""Белебеевский"" ""Российский"", 50%", Молочные продукты , Сыры и сырные продукты ,78.0,67.0,57,https://roscontrol.com/
107,0,Сыр Moncasa gourmet пармезан, Молочные продукты , Сыры и сырные продукты ,77.0,68.0,55,https://roscontrol.com/
108,0,"Йогурт ""Вкуснотеево"" с персиком", Молочные продукты , Йогурты ,91.0,69.0,69,https://roscontrol.com/
109,0,"Йогурт ""ФрутоНяня"" с персиком", Молочные продукты , Йогурты ,92.0,56.0,71,https://roscontrol.com/
110,0,"Йогурт ""Агуша"" с персиком", Молочные продукты , Йогурты ,95.0,88.0,83,https://roscontrol.com/
111,0,"Биойогурт ""Слобода"" с персиком", Молочные продукты , Йогурты ,94.0,63.0,73,https://roscontrol.com/
112,0,"""Савушкин"" ""Греческий Teos"" с наполнителем черника", Молочные продукты , Йогурты ,87.0,60.0,77,https://roscontrol.com/
113,0,"Йогурт ""Савушкин продукт"" двухслойный с фруктовым наполнителем ""Киви-крыжовник""", Молочные продукты , Йогурты ,59.0,66.0,54,https://roscontrol.com/
114,0,Йогурт греческий Teos, Молочные продукты , Йогурты ,87.0,60.0,77,https://roscontrol.com/
115,0,Йогурт BIO баланс, Молочные продукты , Йогурты ,96.0,54.0,64,https://roscontrol.com/
116,0,"""Чудо"", ""Классический""", Молочные продукты , Йогурты ,73.0,79.0,60,https://roscontrol.com/
117,0,Йогурт Valio с персиком, Молочные продукты , Йогурты ,75.0,78.0,71,https://roscontrol.com/
118,0,"Напиток кисломолочный ""Фругурт"" 1,5%", Молочные продукты , Йогурты ,78.0,54.0,56,https://roscontrol.com/
119,0,"Биойогурт ""Био Баланс"" 1,5%", Молочные продукты , Йогурты ,90.0,72.0,62,https://roscontrol.com/
120,0,"Йогурт ""Вкуснотеево"" 1,5%", Молочные продукты , Йогурты ,95.0,67.0,65,https://roscontrol.com/
121,0,"Биойогурт ""Эковакино"" с персиком", Молочные продукты , Йогурты ,84.0,60.0,72,https://roscontrol.com/
122,0,"Йогурт ""МясновЪ / Ферма""", Молочные продукты , Йогурты ,90.0,50.0,67,https://roscontrol.com/
123,0,"Йогурт ""Асеньевская ферма""", Молочные продукты , Йогурты ,90.0,54.0,73,https://roscontrol.com/
124,0,Йогурт Valio, Молочные продукты , Йогурты ,88.0,53.0,63,https://roscontrol.com/
125,0,Йогурт Landliebe, Молочные продукты , Йогурты ,80.0,70.0,68,https://roscontrol.com/
126,0,"Эскимо ""Малиновый кактус"" пломбир с малиновым наполнителем в глазури", Молочные продукты , Мороженое ,88.0,100.0,63,https://roscontrol.com/
127,0,"Эскимо ""Кактус"" пломбир с клубникой в глазури", Молочные продукты , Мороженое ,88.0,100.0,65,https://roscontrol.com/
128,0,"""Айсберри / Филевский стаканчик"" пломбир в вафельном стаканчике", Молочные продукты , Мороженое ,75.0,87.0,66,https://roscontrol.com/
129,0,"""Айсберри / Филевский стаканчик"" пломбир в вафельном стаканчике", Молочные продукты , Мороженое ,79.0,83.0,67,https://roscontrol.com/
130,0,"Мороженое ""Чистая линия"" ""Ленинградское""", Молочные продукты , Мороженое ,85.0,100.0,73,https://roscontrol.com/
131,0,"Мороженое пломбир ""Чистая линия"" ""Радуга"" в печенье", Молочные продукты , Мороженое ,85.0,100.0,69,https://roscontrol.com/
132,0,"Мороженое пломбир ""Чистая линия"" ""Радуга"" в вафельном стаканчике", Молочные продукты , Мороженое ,83.0,100.0,70,https://roscontrol.com/
133,0,"Мороженое пломбир ""Чистая линия"" ""Радуга"" на палочке", Молочные продукты , Мороженое ,83.0,100.0,70,https://roscontrol.com/
134,0,"Мороженое пломбир ""Чистая линия"" ""Манго""", Молочные продукты , Мороженое ,85.0,100.0,65,https://roscontrol.com/
135,0,"Мороженое пломбир ""Чистая линия"" ""Семейное"" ванильное", Молочные продукты , Мороженое ,85.0,100.0,72,https://roscontrol.com/
136,0,"Эскимо ""Чистая линия""", Молочные продукты , Мороженое ,82.0,93.0,73,https://roscontrol.com/
137,0,"Мороженое ""Чистая линия"" эскимо в апельсиновой глазури", Молочные продукты , Мороженое ,65.0,85.0,63,https://roscontrol.com/
138,0,"Пломбир шоколадный ""Чистая линия"" в сахарном рожке", Молочные продукты , Мороженое ,56.0,95.0,68,https://roscontrol.com/
139,0,"Пломбир ""Чистая линия"" ""Лакомка Московская"" ванильный", Молочные продукты , Мороженое ,57.0,95.0,72,https://roscontrol.com/
140,0,"Мороженое пломбир ""Айсберри / Филёвский пломбир""", Молочные продукты , Мороженое ,65.0,95.0,66,https://roscontrol.com/
141,0,"""Чистая линия"" пломбир в вафельном стаканчике", Молочные продукты , Мороженое ,92.0,52.0,66,https://roscontrol.com/
142,0,"""Пломбироешка"" пломбир ванильный ""Чистая Линия""", Молочные продукты , Мороженое ,89.0,58.0,67,https://roscontrol.com/
143,0,"Пломбир ""Чистая линия"" семейное", Молочные продукты , Мороженое ,87.0,61.0,68,https://roscontrol.com/
144,0,"Сырок ""Вкуснотеево""", Молочные продукты , Сырки глазированные ,57.0,46.0,59,https://roscontrol.com/
145,0,"Сырок ""Простоквашино""", Молочные продукты , Сырки глазированные ,79.0,44.0,45,https://roscontrol.com/
146,0,"Сырок ""Творобушки""", Молочные продукты , Сырки глазированные ,76.0,37.0,54,https://roscontrol.com/
147,0,"Сырок ""Свитлогорье""", Молочные продукты , Сырки глазированные ,70.0,48.0,52,https://roscontrol.com/
148,0,"""Ромашкино""", Молочные продукты , Сырки глазированные ,70.0,42.0,45,https://roscontrol.com/
149,0,"Сырок ""Б.Ю.Александров"", в темном шоколаде", Молочные продукты , Сырки глазированные ,,, ,https://roscontrol.com/
150,0,"Сырок ""Билла""", Молочные продукты , Сырки глазированные ,,, ,https://roscontrol.com/
151,0,"Сырок ""Ростагроэкспорт""", Молочные продукты , Сырки глазированные ,,, ,https://roscontrol.com/
152,0,"Сырок ""Б.Ю. Александров"" в молочном шоколаде", Молочные продукты , Сырки глазированные ,,, ,https://roscontrol.com/
153,0,"""Воздушный Фикси-сырок"", шоколадный", Молочные продукты , Сырки глазированные ,,, ,https://roscontrol.com/
154,0,"""Сюрприз""", Молочные продукты , Сырки глазированные ,,, ,https://roscontrol.com/
155,0,"""Птичье молоко""", Молочные продукты , Сырки глазированные ,,, ,https://roscontrol.com/
156,0,"""Б.Ю. Александров""", Молочные продукты , Сырки глазированные ,,, ,https://roscontrol.com/
157,0,"""Демик""", Молочные продукты , Сырки глазированные ,,, ,https://roscontrol.com/
158,0,"""Воздушный Фикси-сырок"", со сгущенкой", Молочные продукты , Сырки глазированные ,,, ,https://roscontrol.com/
159,0,"""Воздушный Фикси-сырок"", клубничный", Молочные продукты , Сырки глазированные ,,, ,https://roscontrol.com/
160,0,"""Чудо""", Молочные продукты , Сырки глазированные ,,, ,https://roscontrol.com/
161,0,"""Ростагроэкспорт"", ""Картошка""", Молочные продукты , Сырки глазированные ,,, ,https://roscontrol.com/
162,0,"Творог зерненый ""Рузский""", Молочные продукты , Зернёный творог и зернёные творожные продукты ,95.0,84.0,75,https://roscontrol.com/
163,0,"Творог зерненый ""Искренне Ваш""", Молочные продукты , Зернёный творог и зернёные творожные продукты ,96.0,55.0,65,https://roscontrol.com/
164,0,"Творог зерненый ""Романов луг""", Молочные продукты , Зернёный творог и зернёные творожные продукты ,89.0,59.0,63,https://roscontrol.com/
165,0,"Творог зернёный ""Савушкин"", ""101 зерно + сливки"" 5%", Молочные продукты , Зернёный творог и зернёные творожные продукты ,90.0,78.0,67,https://roscontrol.com/
166,0,"Продукт творожный ""Простоквашино"", творожное зерно в сливках 7%", Молочные продукты , Зернёный творог и зернёные творожные продукты ,89.0,39.0,59,https://roscontrol.com/
167,0,"Творог зернёный ""Карат"", ""Домашний"" 4 %", Молочные продукты , Зернёный творог и зернёные творожные продукты ,89.0,45.0,58,https://roscontrol.com/
168,0,"Продукт творожный ""Домик в деревне"", творожное зерно в сливках 5%", Молочные продукты , Зернёный творог и зернёные творожные продукты ,70.0,49.0,59,https://roscontrol.com/
169,0,"Творог зерненый ""Избёнка"" 4%", Молочные продукты , Зернёный творог и зернёные творожные продукты ,,, ,https://roscontrol.com/
170,0,"Творог зерненый ""Залесский фермер"" 5%", Молочные продукты , Зернёный творог и зернёные творожные продукты ,,, ,https://roscontrol.com/
171,0,"Творог зернёный ""Милава"" 5%", Молочные продукты , Зернёный творог и зернёные творожные продукты ,,, ,https://roscontrol.com/
172,0,"Творог зерненый ""Волоколамский молочный завод""", Молочные продукты , Зернёный творог и зернёные творожные продукты ,,, ,https://roscontrol.com/
173,0,"Молоко сгущенное с сахаром ""Алексеевское""", Молочные продукты , Сгущенное молоко ,82.0,86.0,68,https://roscontrol.com/
174,0,"Сгущенное молоко с сахаром ""Коровка из Кореновки""", Молочные продукты , Сгущенное молоко ,67.0,85.0,64,https://roscontrol.com/
175,0,"Молоко сгущенное с сахаром ""Волоконовское""", Молочные продукты , Сгущенное молоко ,53.0,83.0,60,https://roscontrol.com/
176,0,"Молоко сгущенное с сахаром ""Совок""", Молочные продукты , Сгущенное молоко ,49.0,87.0,58,https://roscontrol.com/
177,0,"Молоко сгущенное с сахаром ""Молочная страна""", Молочные продукты , Сгущенное молоко ,47.0,83.0,58,https://roscontrol.com/
178,0,"Молоко сгущенное с сахаром ""Рогачевъ""", Молочные продукты , Сгущенное молоко ,68.0,75.0,61,https://roscontrol.com/
179,0,"Молоко сгущенное с сахаром ""Лента""", Молочные продукты , Сгущенное молоко ,47.0,38.0,43,https://roscontrol.com/
180,0,"Молоко сгущенное с сахаром ""ОАО Белгородские молочные продукты""", Молочные продукты , Сгущенное молоко ,47.0,68.0,53,https://roscontrol.com/
181,0,"Молоко сгущенное с сахаром ""Торговый дом ""Сметанин""", Молочные продукты , Сгущенное молоко ,47.0,62.0,50,https://roscontrol.com/
182,0,"Молоко сгущенное с сахаром ""Вологодские молочные продукты""", Молочные продукты , Сгущенное молоко ,53.0,65.0,55,https://roscontrol.com/
183,0,"Молоко сгущенное с сахаром ""Густияр""", Молочные продукты , Сгущенное молоко ,70.0,60.0,53,https://roscontrol.com/
184,0,"Молоко концентрированное ""Молочная страна""", Молочные продукты , Сгущенное молоко ,58.0,68.0,59,https://roscontrol.com/
185,0,"Молоко сгущенное с сахаром ""Глубокое""", Молочные продукты , Сгущенное молоко ,,, ,https://roscontrol.com/
186,0,"Молоко сгущенное с сахаром ""Главпродукт""", Молочные продукты , Сгущенное молоко ,,, ,https://roscontrol.com/
187,0,"Продукт молокосодержащий сгущенный ""Главпродукт"" ""Сгущёнка с сахаром юбилейная""", Молочные продукты , Сгущенное молоко ,,, ,https://roscontrol.com/
188,0,"Молоко сгущенное с сахаром ""Любимая классика""", Молочные продукты , Сгущенное молоко ,,, ,https://roscontrol.com/
189,0,"Продукт молочный ""Маша и Медведь"", ""молочный шоколад""", Молочные продукты , Сгущенное молоко ,,, ,https://roscontrol.com/
190,0,"Сгущенное молоко ""Маша и Медведь"", ""молочное лакомство""", Молочные продукты , Сгущенное молоко ,,, ,https://roscontrol.com/
191,0,Сыр мягкий Mediteraneo, Молочные продукты ," Плавленые, мягкие и творожные сыры и кремы ",86.0,98.0,79,https://roscontrol.com/
192,0,"Сыр ""А ла Каймак""", Молочные продукты ," Плавленые, мягкие и творожные сыры и кремы ",88.0,91.0,74,https://roscontrol.com/
193,0,"Сыр ""А ла Каймак""", Молочные продукты ," Плавленые, мягкие и творожные сыры и кремы ",91.0,97.0,78,https://roscontrol.com/
194,0,"Сыр ""Сырко"" мягкий сливочный с садовыми овощами", Молочные продукты ," Плавленые, мягкие и творожные сыры и кремы ",90.0,97.0,73,https://roscontrol.com/
195,0,"Сыр ""Сырко"" мягкий сливочный с луком", Молочные продукты ," Плавленые, мягкие и творожные сыры и кремы ",90.0,97.0,74,https://roscontrol.com/
196,0,"Сыр ""Сырко"" мягкий сливочный с огурцом и укропом", Молочные продукты ," Плавленые, мягкие и творожные сыры и кремы ",89.0,96.0,76,https://roscontrol.com/
197,0,"Сыр ""Сырко"" мягкий сливочный", Молочные продукты ," Плавленые, мягкие и творожные сыры и кремы ",90.0,98.0,79,https://roscontrol.com/
198,0,"Сыр ""Сербская брынза""", Молочные продукты ," Плавленые, мягкие и творожные сыры и кремы ",83.0,93.0,77,https://roscontrol.com/
199,0,Сыр мягкий Mediteraneo, Молочные продукты ," Плавленые, мягкие и творожные сыры и кремы ",86.0,98.0,79,https://roscontrol.com/
200,0,"Сыр плавленый ""О`кей"" сливочный", Молочные продукты ," Плавленые, мягкие и творожные сыры и кремы ",88.0,44.0,48,https://roscontrol.com/
201,0,Сыр плавленый Valio / Viola сливочный, Молочные продукты ," Плавленые, мягкие и творожные сыры и кремы ",76.0,49.0,47,https://roscontrol.com/
202,0,"Сыр плавленый ""Сыробогатов"" сливочный", Молочные продукты ," Плавленые, мягкие и творожные сыры и кремы ",90.0,54.0,56,https://roscontrol.com/
203,0,Сыр плавленый President сливочный, Молочные продукты ," Плавленые, мягкие и творожные сыры и кремы ",88.0,61.0,58,https://roscontrol.com/
204,0,"Сыр плавленый ""Карат"" сливочный", Молочные продукты ," Плавленые, мягкие и творожные сыры и кремы ",81.0,37.0,46,https://roscontrol.com/
205,0,Сыр плавленый Hochland сливочный, Молочные продукты ," Плавленые, мягкие и творожные сыры и кремы ",91.0,61.0,57,https://roscontrol.com/
206,0,Творожный сыр Almette с зеленью, Молочные продукты ," Плавленые, мягкие и творожные сыры и кремы ",58.0,92.0,55,https://roscontrol.com/
207,0,Творожный сыр Hochland с зеленью, Молочные продукты ," Плавленые, мягкие и творожные сыры и кремы ",62.0,77.0,52,https://roscontrol.com/
208,0,"Сыр ""Брынза из Углича""", Молочные продукты ," Плавленые, мягкие и творожные сыры и кремы ",86.0,68.0,66,https://roscontrol.com/
209,0,"Масса творожная ""Б.Ю.Александров"" ""Особая"", 23%", Молочные продукты , Изделия из творога ,70.0,90.0,64,https://roscontrol.com/
210,0,"Продукт творожный ""Дмитровский молочный завод""", Молочные продукты , Изделия из творога ,12.0,53.0,24,https://roscontrol.com/
211,0,"Масса творожная ""Киржачский молочный завод"", 9%", Молочные продукты , Изделия из творога ,50.0,50.0,58,https://roscontrol.com/
212,0,"Сырок ""Белая киска"", изюм", Молочные продукты , Изделия из творога ,,,0,https://roscontrol.com/
213,0,"Сырок ""Белая киска"", ваниль", Молочные продукты , Изделия из творога ,,,0,https://roscontrol.com/
214,0,"Масса творожная ""БМК / Брянский молочный комбинат""", Молочные продукты , Изделия из творога ,,, ,https://roscontrol.com/
215,0,"Масса творожная ""Балтком"", 23%", Молочные продукты , Изделия из творога ,,, ,https://roscontrol.com/
